################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.6062830142806441E+00 a       257     0    18     1     2
 -9.4949295936898581E-01 a       258     0    18     1     3
  1.5074835803130915E+00 a       259     0    18     1     4
  2.4724306403984275E-01 a       260     0    18     1     5
 -1.6272525864791674E+00 a       261     0    18     1     6
 -7.9339390934944287E-01 a       262     0    18     1     7
  9.4678932434986030E-01 a       263     0    18     1     8
  6.7545458465812658E-01 a       264     0    18     1     9
 -4.0158202735850790E-01 a       265     0    18     1    10
  1.7147903155070856E+00 a       266     0    18     1    11
 -1.3794212477443120E+00 a       267     0    18     1    12
  3.9839231209130926E-01 a       268     0    18     1    13
 -2.0991564243030534E+00 a       269     0    18     1    14
  2.2680551538044916E-01 a       270     0    18     1    15
 -7.1235569257378362E-01 a       271     0    19     1     1
 -3.2671236696662387E-01 a       272     0    19     1     2
 -5.6549247477021514E-01 a       273     0    19     1     3
  3.2741839822526131E-01 a       274     0    19     1     4
  1.3584458194420554E+00 a       275     0    19     1     5
  2.8952740560276252E-01 a       276     0    19     1     6
 -1.9633127103350512E-01 a       277     0    19     1     7
 -2.9977561330897434E-01 a       278     0    19     1     8
  1.9707961885050107E-01 a       279     0    19     1     9
  2.3492413056654193E-01 a       280     0    19     1    10
 -9.8403926351460125E-01 a       281     0    19     1    11
 -3.1456986765813316E-01 a       282     0    19     1    12
  5.9878032814455151E-01 a       283     0    19     1    13
  5.1341551442619052E-02 a       284     0    19     1    14
 -4.5957069538704223E-02 a       285     0    19     1    15
  2.1692806816428027E+00 a       286     0    20     1     1
 -1.6952899560853527E+00 a       287     0    20     1     2
 -9.8355983124405033E-01 a       288     0    20     1     3
  1.0189028371624869E+00 a       289     0    20     1     4
  2.4734503049141177E+00 a       290     0    20     1     5
 -8.3494866120702749E-01 a       291     0    20     1     6
 -8.7248233521938845E-01 a       292     0    20     1     7
  4.2301751094090301E-01 a       293     0    20     1     8
 -9.5934830828725848E-01 a       294     0    20     1     9
  1.0690400068877446E+00 a       295     0    20     1    10
  2.3697560615495808E-01 a       296     0    20     1    11
  8.8026372072848835E-01 a       297     0    20     1    12
 -1.8307875473419064E+00 a       298     0    20     1    13
  1.1004334931471720E+00 a       299     0    20     1    14
 -1.3993791694494190E-01 a       300     0    20     1    15
 -5.0961487139319273E-01 a       301     0    21     1     1
  2.4970753423154718E-01 a       302     0    21     1     2
  6.8187664544440052E-01 a       303     0    21     1     3
 -1.1595382552111408E+00 a       304     0    21     1     4
 -4.7397536480307140E-01 a       305     0    21     1     5
  1.8440168199487630E-01 a       306     0    21     1     6
  2.7755704291669336E-01 a       307     0    21     1     7
 -4.0496664049199582E-01 a       308     0    21     1     8
 -7.2163700185591895E-01 a       309     0    21     1     9
  7.6425720160177971E-02 a       310     0    21     1    10
 -2.6876140004777360E-01 a       311     0    21     1    11
  1.3069023466625887E-01 a       312     0    21     1    12
 -1.1005718713759391E+00 a       313     0    21     1    13
  4.4948844272185506E-01 a       314     0    21     1    14
 -5.3276140547795048E-01 a       315     0    21     1    15
  3.7039311126029434E-01 a       316     0    22     1     1
  2.8704120290675362E-02 a       317     0    22     1     2
  1.3934665587024178E-01 a       318     0    22     1     3
  1.5281579982135106E-02 a       319     0    22     1     4
 -4.2900041297305302E-01 a       320     0    22     1     5
 -1.2219541948546292E-01 a       321     0    22     1     6
 -9.5476360193851875E-02 a       322     0    22     1     7
  1.4055368132204935E-01 a       323     0    22     1     8
 -2.1903241486684905E-02 a       324     0    22     1     9
 -6.7244408208816109E-02 a       325     0    22     1    10
  1.8835600077752199E-01 a       326     0    22     1    11
  9.6244550889476033E-02 a       327     0    22     1    12
 -2.5795441939522995E-01 a       328     0    22     1    13
  2.4197435429124645E-02 a       329     0    22     1    14
